;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
2011;Ivan Radovanovi?;rs SRB;MF;Genoa;it Serie A;29;1988;14.2;39.4;49.0;80.3;774.1;204.2;14.9;17.4;85.8;17.4;20.1;86.7;6.13;9.30;65.9;0.00;0.01;0.04;-0.01;0.35;4.23;0.49;0.07;5.56;Matches;023937a9
2012;Ivan Radovanovi?;rs SRB;MF;Chievo;it Serie A;29;1988;19.0;46.1;54.1;85.2;971.8;301.1;17.2;19.2;89.3;18.6;20.8;89.1;9.53;12.5;76.1;0.00;0.03;0.02;-0.03;0.47;5.53;0.32;0.00;5.79;Matches;023937a9
2013;Ionu? Radu;ro ROU;GK;Genoa;it Serie A;21;1997;33.0;14.5;29.1;49.8;601.2;532.5;1.42;1.42;100.0;4.03;4.12;97.8;9.00;23.4;38.5;0.00;0.00;0.01;-0.00;0.09;1.30;0.12;0.00;0.00;Matches;67f649be
2014;?tefan Radu;ro ROU;DF;Lazio;it Serie A;31;1986;24.9;44.9;53.4;84.0;695.4;297.4;24.3;26.0;93.4;16.4;19.2;85.6;2.85;5.42;52.6;0.04;0.05;0.06;-0.01;0.36;5.02;0.68;0.32;5.38;Matches;53de807a
2015;Rafael;br BRA;DF;Lyon;fr Ligue 1;28;1990;11.4;51.8;65.4;79.2;739.6;295.4;32.3;35.4;91.1;16.0;20.5;77.8;1.84;4.82;38.2;0.09;0.06;0.10;0.03;0.96;4.12;0.88;0.61;5.53;Matches;9a1f2e1c
2016;Raffael;br BRA;FW;M'Gladbach;de Bundesliga;33;1985;6.0;29.7;36.7;80.9;382.7;76.8;17.0;19.7;86.4;7.83;9.00;87.0;1.50;2.83;52.9;0.17;0.22;0.15;-0.05;2.67;3.17;1.00;0.17;4.00;Matches;791af558
2017;Rafinha;br BRA;FWMF;Barcelona;es La Liga;25;1993;2.5;52.4;59.2;88.5;786.8;110.0;30.4;32.4;93.8;18.4;21.6;85.2;2.40;3.20;75.0;0.00;0.04;0.08;-0.04;0.80;3.60;0.00;0.00;2.00;Matches;0c2ac3cb
2018;Rafinha;br BRA;DF;Bayern Munich;de Bundesliga;32;1985;10.0;81.2;87.7;92.6;1282.6;353.2;44.8;46.0;97.4;29.2;31.8;91.8;5.70;6.70;85.1;0.10;0.06;0.08;0.04;0.50;6.00;0.90;0.30;8.50;Matches;d003e213
2019;Andrea Raggi;it ITA;DF;Monaco;fr Ligue 1;34;1984;5.5;36.2;44.0;82.2;646.4;285.1;14.0;16.0;87.5;19.6;21.5;91.5;2.55;5.64;45.2;0.00;0.04;0.11;-0.04;0.55;2.55;0.36;0.36;3.45;Matches;bd4f5f94
2020;Baba Rahman;gh GHA;DF;Reims;fr Ligue 1;24;1994;10.7;42.1;53.0;79.5;697.5;268.1;20.3;22.7;89.3;18.3;23.2;79.0;2.90;4.30;67.4;0.09;0.07;0.04;0.03;0.37;2.24;0.56;0.37;4.30;Matches;e4086af3
2021;Baba Rahman;gh GHA;DF;Schalke 04;de Bundesliga;24;1994;1.8;39.4;51.7;76.3;671.7;230.6;22.8;24.4;93.2;12.8;19.4;65.7;3.89;5.00;77.8;0.00;0.06;0.11;-0.06;1.67;5.00;1.11;1.11;6.11;Matches;e4086af3
2022;Ivan Rakiti?;hr CRO;MF;Barcelona;es La Liga;30;1988;29.4;79.7;88.3;90.3;1369.7;361.1;36.6;38.6;94.6;31.9;34.7;92.1;7.99;9.86;81.0;0.17;0.07;0.11;0.10;0.54;9.69;0.92;0.10;8.95;Matches;89f951b5
2023;Joe Ralls;eng ENG;MF;Cardiff City;eng Premier League;24;1993;21.8;25.8;39.6;65.2;516.3;195.6;10.3;13.0;79.2;9.82;12.4;79.0;4.91;11.3;43.3;0.00;0.15;0.12;-0.15;1.51;4.86;0.50;0.18;5.09;Matches;3730fcbc
2024;Jonás Ramalho;es ESP;DF;Girona;es La Liga;25;1993;18.0;36.2;44.7;81.0;664.0;250.0;13.8;15.2;90.8;18.8;20.9;89.9;3.11;6.44;48.3;0.00;0.01;0.03;-0.01;0.11;1.56;0.39;0.11;2.78;Matches;be3a0121
2025;Benito Raman;be BEL;MFFW;Düsseldorf;de Bundesliga;23;1994;18.7;16.4;24.7;66.5;295.8;95.6;7.75;10.3;75.5;6.31;8.50;74.2;1.98;3.64;54.4;0.21;0.14;0.15;0.07;1.12;2.46;1.18;0.48;3.16;Matches;867501bf
2026;Adil Rami;fr FRA;DF;Marseille;fr Ligue 1;32;1985;15.7;44.8;53.9;83.0;829.0;306.3;17.5;19.2;91.0;19.6;22.7;86.3;6.31;9.36;67.3;0.06;0.10;0.01;-0.04;0.38;2.17;0.25;0.00;2.80;Matches;8dbff17c
2027;Gastón Ramírez;uy URU;MF;Sampdoria;it Serie A;27;1990;17.5;37.1;50.0;74.3;520.9;143.9;22.6;25.9;87.2;9.09;12.2;74.3;2.80;6.57;42.6;0.23;0.21;0.21;0.02;1.89;3.09;1.43;0.23;4.00;Matches;2c851997
2028;Sandro Ramírez;es ESP;FWMF;Real Sociedad;es La Liga;23;1995;11.7;23.9;33.2;72.0;353.3;84.3;12.8;15.3;83.8;8.55;11.1;76.9;1.11;2.99;37.1;0.00;0.10;0.15;-0.10;1.54;1.88;1.11;0.26;3.42;Matches;833fb62e
2029;Iván Ramis;es ESP;DF;Eibar;es La Liga;33;1984;18.6;34.6;44.0;78.6;829.6;279.2;7.63;9.46;80.7;18.0;20.5;87.4;8.71;12.7;68.4;0.00;0.01;0.01;-0.01;0.05;2.69;0.00;0.00;4.03;Matches;d2be40f2
2030;Chris Ramos;es ESP;FW;Valladolid;es La Liga;21;1997;0.7;4.29;14.3;30.0;44.3;27.1;2.86;8.57;33.3;1.43;4.29;33.3;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;1.43;0.00;0.00;1.43;Matches;44e07fac
2031;Sergio Ramos;es ESP;DF;Real Madrid;es La Liga;32;1986;27.5;64.6;70.5;91.7;1319.7;555.7;22.9;24.1;94.9;30.5;32.1;94.9;10.6;12.9;82.0;0.04;0.02;0.02;0.01;0.29;5.53;0.15;0.00;4.91;Matches;08511d65
2032;Aaron Ramsey;wls WAL;MF;Arsenal;eng Premier League;27;1990;14.8;44.1;54.5;80.8;646.5;153.7;24.9;28.3;87.8;13.0;15.3;85.0;2.91;3.99;72.9;0.41;0.14;0.16;0.27;1.69;3.45;1.08;0.27;5.95;Matches;ef619b0b
2033;Kayne Ramsey;eng ENG;DF;Southampton;eng Premier League;17;2000;1.0;14.0;18.0;77.8;237.0;66.0;5.00;7.00;71.4;9.00;9.00;100.0;0.00;2.00;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;dc31b84c
2034;Andrea Ranocchia;it ITA;DFFW;Inter;it Serie A;30;1988;0.7;22.9;42.9;53.3;534.3;285.7;4.29;10.0;42.9;11.4;18.6;61.5;7.14;11.4;62.5;0.00;0.00;0.00;0.00;0.00;4.29;0.00;0.00;1.43;Matches;539230cf
2035;Marcus Rashford;eng ENG;FW;Manchester Utd;eng Premier League;20;1997;25.9;20.6;28.1;73.1;271.3;63.6;12.5;14.9;83.5;5.06;6.95;72.8;1.08;2.55;42.4;0.23;0.19;0.14;0.04;1.47;1.20;0.85;0.12;2.51;Matches;a1d5bd30
2036;Milot Rashica;xk KVX;FWMF;Werder Bremen;de Bundesliga;22;1996;17.2;17.5;29.7;58.9;288.3;70.3;8.84;11.7;75.2;6.45;10.6;60.7;1.63;4.65;35.0;0.29;0.24;0.25;0.05;1.74;0.52;1.34;0.76;1.57;Matches;6c6a3300
2037;Jacob Rasmussen;dk DEN;DFMF;Empoli;it Serie A;21;1997;11.3;50.6;58.3;86.8;1002.7;368.9;16.5;18.1;91.2;27.8;30.1;92.4;6.02;8.85;68.0;0.09;0.02;0.03;0.07;0.27;3.54;0.00;0.00;3.81;Matches;283699b4
2038;Giacomo Raspadori;it ITA;DF;Sassuolo;it Serie A;18;2000;0.0;0;0;;0;0;0;0;;0;0;;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;6e058f06
2039;Yoric Ravet;fr FRA;FWMF;Freiburg;de Bundesliga;28;1989;0.8;26.3;41.3;63.6;372.5;90.0;20.0;21.3;94.1;5.00;12.5;40.0;1.25;5.00;25.0;0.00;0.00;0.13;0.00;1.25;1.25;2.50;0.00;3.75;Matches;4d74201d
2040;Tim Ream;us USA;DF;Fulham;eng Premier League;30;1987;22.7;40.9;46.9;87.2;733.5;274.4;15.2;16.2;93.7;22.3;24.7;90.5;2.78;4.49;61.8;0.00;0.00;0.01;-0.00;0.13;2.07;0.13;0.00;3.00;Matches;28b40c9c
2041;Ante Rebi?;hr CRO;FWMF;Eint Frankfurt;de Bundesliga;24;1993;22.0;13.3;24.9;53.5;180.5;47.7;8.77;12.9;68.2;3.05;6.09;50.0;0.77;2.32;33.3;0.18;0.25;0.23;-0.06;1.45;1.09;0.77;0.32;2.68;Matches;536cebe5
2042;Pedro Rebocho;pt POR;DF;Guingamp;fr Ligue 1;23;1995;36.0;42.4;58.6;72.3;735.3;355.3;19.7;22.3;88.2;17.7;23.6;74.9;4.06;9.42;43.1;0.22;0.17;0.18;0.05;1.50;3.03;1.11;0.78;4.58;Matches;276cce2e
2043;Arkadiusz Reca;pl POL;DF;Atalanta;it Serie A;23;1995;0.5;52.0;68.0;76.5;824.0;220.0;28.0;34.0;82.4;14.0;16.0;87.5;6.00;8.00;75.0;0.00;0.60;0.40;-0.60;4.00;2.00;6.00;4.00;2.00;Matches;6213fd82
2044;Recio;es ESP;MF;Leganés;es La Liga;27;1991;14.3;38.6;46.3;83.4;643.6;178.3;19.5;22.3;87.5;14.4;16.3;88.4;3.71;5.03;73.6;0.00;0.02;0.03;-0.02;0.49;3.29;0.35;0.07;4.55;Matches;54073b28
2045;Nathan Redmond;eng ENG;MFFW;Southampton;eng Premier League;24;1994;36.3;24.0;33.2;72.3;377.4;96.3;13.1;16.1;81.8;7.80;10.0;77.7;1.98;3.94;50.3;0.11;0.13;0.15;-0.02;1.43;2.07;1.71;0.44;3.55;Matches;ab651565
2046;Vasco Regini;it ITA;DFFW;SPAL;it Serie A;27;1990;0.9;37.8;50.0;75.6;574.4;252.2;21.1;24.4;86.4;13.3;15.6;85.7;2.22;7.78;28.6;0.00;0.00;0.00;0.00;0.00;2.22;0.00;0.00;4.44;Matches;339c6ed4
2047;Sergio Reguilón;es ESP;DF;Real Madrid;es La Liga;21;1996;12.4;51.9;62.9;82.6;782.7;256.3;32.7;35.0;93.3;14.6;17.9;81.5;3.55;6.77;52.4;0.16;0.15;0.16;0.02;1.37;4.68;0.65;0.24;6.21;Matches;3353737a
2048;Bobby Reid;jm JAM;FWMF;Cardiff City;eng Premier League;25;1993;15.8;14.2;20.3;70.0;182.8;41.9;8.67;10.6;82.0;3.42;4.94;69.2;0.63;1.52;41.7;0.13;0.08;0.06;0.05;1.01;0.95;0.44;0.00;1.46;Matches;0f7533cd
2049;Pepe Reina;es ESP;GK;Milan;it Serie A;35;1982;3.7;23.0;31.1;73.9;636.8;489.7;3.78;3.78;100.0;11.9;12.2;97.8;7.30;14.9;49.1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;e358587b
2050;Jeff Reine-Adélaïde;fr FRA;FWMF;Angers;fr Ligue 1;20;1998;28.4;32.9;39.9;82.3;488.6;118.6;17.6;20.0;87.9;11.2;13.0;85.7;2.01;2.71;74.0;0.11;0.11;0.10;0.00;1.20;2.61;0.92;0.00;4.79;Matches;d504b3e1
2051;Karim Rekik;nl NED;DF;Hertha BSC;de Bundesliga;23;1994;23.0;44.8;51.0;88.0;862.3;288.7;15.6;17.0;91.8;23.5;25.3;92.9;5.13;7.39;69.4;0.00;0.00;0.01;-0.00;0.09;1.61;0.17;0.00;3.30;Matches;3376a776
2052;Loïc Rémy;fr FRA;FW;Lille;fr Ligue 1;31;1987;13.4;12.6;16.5;76.5;170.3;25.2;7.31;8.58;85.2;3.58;5.15;69.6;0.52;0.52;100.0;0.15;0.05;0.04;0.10;0.60;1.12;0.22;0.00;1.34;Matches;5c2da10f
2053;Michael Rensing;de GER;GK;Düsseldorf;de Bundesliga;34;1984;32.0;20.4;31.6;64.5;703.6;546.6;2.34;2.38;98.7;7.97;8.00;99.6;10.0;21.0;47.6;0.00;0.00;0.00;0.00;0.00;0.59;0.00;0.00;0.00;Matches;c476b0c0
2054;Marco Reus;de GER;MFFW;Dortmund;de Bundesliga;29;1989;25.7;32.8;41.4;79.1;485.9;114.4;19.3;22.2;87.0;9.26;11.9;77.5;2.49;3.27;76.2;0.31;0.25;0.27;0.06;1.48;3.31;1.40;0.00;4.86;Matches;36a3ff67
2055;Elvis Rexhbeçaj;de GER;MF;Wolfsburg;de Bundesliga;20;1997;12.7;22.6;32.4;69.8;373.6;124.7;11.7;14.5;81.0;6.77;9.69;69.9;2.68;4.80;55.7;0.16;0.09;0.09;0.06;0.55;2.52;1.02;0.16;4.49;Matches;1ae836b1
2056;Diego Reyes;mx MEX;DF;Leganés;es La Liga;25;1992;3.6;41.9;51.9;80.7;830.8;348.9;14.4;16.9;85.2;22.8;26.4;86.3;4.44;7.50;59.3;0.00;0.03;0.06;-0.03;0.28;4.44;0.56;0.00;4.72;Matches;d4f46475
2057;Baptiste Reynet;fr FRA;GK;Toulouse;fr Ligue 1;27;1990;30.0;24.3;36.8;66.0;785.7;637.0;2.57;2.57;100.0;10.8;11.1;97.6;10.9;23.0;47.2;0.00;0.02;0.01;-0.02;0.13;0.90;0.07;0.00;0.03;Matches;bcf1b2e9
2058;Simon Rhein;de GER;MF;Nürnberg;de Bundesliga;20;1998;5.5;43.8;53.5;82.0;704.2;212.0;22.2;24.2;91.7;17.3;19.1;90.5;2.91;6.36;45.7;0.00;0.00;0.02;0.00;0.18;3.45;0.36;0.00;4.36;Matches;8f6bfe11
2059;Franck Ribéry;fr FRA;MFFW;Bayern Munich;de Bundesliga;35;1983;13.0;46.2;57.8;79.8;684.5;157.5;25.3;28.1;90.1;14.6;17.5;83.7;3.15;5.31;59.4;0.23;0.17;0.32;0.06;1.62;3.08;2.62;0.23;7.00;Matches;f61c7c4e
2060;Declan Rice;eng ENG;MF;West Ham;eng Premier League;19;1999;33.4;39.3;45.6;86.2;706.6;173.4;16.5;18.8;88.0;16.3;18.1;90.1;5.06;6.14;82.4;0.00;0.01;0.02;-0.01;0.27;3.77;0.06;0.00;3.80;Matches;1c7012b8
2061;Jazz Richards;wls WAL;DFMF;Cardiff City;eng Premier League;27;1991;1.5;16.0;25.3;63.2;246.0;112.7;6.67;10.0;66.7;8.00;11.3;70.6;0.67;3.33;20.0;0.00;0.00;0.00;0.00;0.00;0.67;0.00;0.00;2.00;Matches;afef14da
2062;Richarlison;br BRA;FWMF;Everton;eng Premier League;21;1997;29.6;18.5;28.7;64.7;253.5;55.5;10.7;13.8;77.3;4.49;7.26;61.9;1.22;2.09;58.1;0.03;0.07;0.06;-0.03;0.71;1.35;0.81;0.07;2.50;Matches;fa031b34
2063;Marco Richter;de GER;MFFW;Augsburg;de Bundesliga;20;1997;15.8;19.9;30.1;66.1;323.7;84.9;10.3;13.4;76.8;5.70;8.35;68.2;2.53;4.11;61.5;0.38;0.18;0.11;0.20;1.01;1.96;1.14;0.32;2.85;Matches;f972644c
2064;Diego Rico;es ESP;DFMF;Bournemouth;eng Premier League;25;1993;6.8;40.0;57.1;70.1;657.2;300.9;21.0;25.3;83.1;14.3;21.0;67.8;3.68;6.91;53.2;0.00;0.16;0.10;-0.16;1.62;2.94;1.32;0.59;5.74;Matches;d9ba39fc
2065;Mikel Rico;es ESP;MF;Athletic Club;es La Liga;33;1984;2.7;28.1;36.3;77.6;403.7;137.0;16.7;17.8;93.8;7.78;12.2;63.6;1.85;2.59;71.4;0.00;0.00;0.04;0.00;0.37;2.22;0.74;0.00;3.33;Matches;def69cd0
2066;Sergio Rico;es ESP;GK;Fulham;eng Premier League;24;1993;29.0;17.8;30.7;58.2;684.7;620.4;1.83;1.86;98.1;6.17;6.28;98.4;9.79;22.4;43.8;0.00;0.00;0.00;-0.00;0.07;0.41;0.03;0.00;0.00;Matches;5f0241b2
2067;Asier Riesgo;es ESP;GK;Eibar;es La Liga;34;1983;14.0;15.8;28.0;56.4;663.9;587.7;1.36;1.43;95.0;3.86;4.21;91.5;10.6;22.1;47.9;0.00;0.00;0.01;0.00;0.00;1.79;0.00;0.00;0.00;Matches;581c5276
2068;Sascha Riether;de GER;FW;Schalke 04;de Bundesliga;35;1983;0.0;1;1;100.0;17;0;0;0;;1;1;100.0;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;3cb009c5
2069;Emiliano Rigoni;ar ARG;FWMF;Atalanta;it Serie A;25;1993;5.8;25.5;41.7;61.2;430.9;93.3;11.6;14.3;80.7;8.45;14.0;60.5;3.45;7.59;45.5;0.00;0.07;0.10;-0.07;1.55;1.90;1.21;0.52;5.00;Matches;a1216563
2070;Luca Rigoni;it ITA;MF;Parma;it Serie A;33;1984;19.6;22.0;27.9;79.1;389.0;135.3;9.34;11.3;82.8;9.74;11.8;82.7;2.30;3.37;68.2;0.05;0.03;0.02;0.02;0.51;2.24;0.41;0.05;3.32;Matches;4dba2a97
2071;Nicola Rigoni;it ITA;MF;Chievo;it Serie A;27;1990;21.7;33.3;41.8;79.5;558.8;228.8;15.4;18.0;85.6;14.0;16.6;84.2;2.67;5.12;52.3;0.05;0.01;0.02;0.03;0.37;4.84;0.14;0.00;4.88;Matches;e327bd76
2072;Kévin Rimane;gf GUF;MF;Paris S-G;fr Ligue 1;27;1991;0.1;80.0;80.0;100.0;1350.0;310.0;30.0;30.0;100.0;50.0;50.0;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.0;Matches;7a137df4
2073;Tomás Rincón;ve VEN;MF;Torino;it Serie A;30;1988;31.1;34.8;45.4;76.6;640.9;214.8;15.2;17.8;85.7;13.6;16.9;80.4;4.60;7.94;57.9;0.03;0.04;0.05;-0.01;0.90;4.08;0.87;0.19;4.63;Matches;f1cfc209
2074;Renaud Ripart;fr FRA;FWDF;Nîmes;fr Ligue 1;25;1993;33.4;25.4;35.8;70.9;346.0;107.3;16.3;19.3;84.5;6.59;9.85;66.9;1.29;2.93;43.9;0.12;0.11;0.07;0.01;0.90;1.62;0.45;0.18;2.54;Matches;beae3a73
2075;Mihailo Risti?;rs SRB;DFMF;Montpellier;fr Ligue 1;22;1995;3.6;31.4;43.9;71.5;556.1;194.4;13.6;16.7;81.7;14.7;19.2;76.8;2.22;5.00;44.4;0.00;0.03;0.03;-0.03;0.56;1.67;0.56;0.28;2.22;Matches;ea0aa7e0
2076;Matt Ritchie;sct SCO;DFMF;Newcastle Utd;eng Premier League;28;1989;32.5;31.8;48.8;65.2;528.6;206.6;16.9;19.7;85.9;9.02;13.6;66.3;4.09;10.4;39.5;0.25;0.16;0.11;0.08;1.85;1.75;1.32;0.98;2.55;Matches;71ef519e
2077;Cristian Rivera;es ESP;MF;Huesca;es La Liga;21;1997;18.8;29.0;37.0;78.4;512.4;145.6;12.9;15.2;85.0;11.8;13.8;85.4;3.24;4.79;67.8;0.00;0.03;0.04;-0.03;0.64;2.29;0.32;0.05;3.83;Matches;8ef81d2d
2078;Arjen Robben;nl NED;FWMF;Bayern Munich;de Bundesliga;34;1984;6.3;40.0;52.9;75.7;579.2;148.6;23.2;28.1;82.5;12.4;16.0;77.2;2.22;4.44;50.0;0.00;0.30;0.37;-0.30;2.54;2.38;2.54;0.32;6.03;Matches;9586899
2079;Rober;es ESP;DF;Levante;es La Liga;23;1995;31.7;28.3;34.9;81.2;557.0;222.9;10.7;12.4;86.0;12.4;14.0;88.5;4.67;6.97;67.0;0.00;0.02;0.01;-0.02;0.25;1.58;0.16;0.03;2.71;Matches;c00097d2
2080;Sergi Roberto;es ESP;DFMF;Barcelona;es La Liga;26;1992;23.2;68.9;76.9;89.7;973.1;239.4;41.0;43.9;93.4;22.6;24.7;91.3;2.67;3.75;71.3;0.30;0.16;0.15;0.15;1.25;3.15;1.25;0.22;4.48;Matches;335fa267
2081;Patrick Roberts;eng ENG;MFFW;Girona;es La Liga;21;1997;6.7;22.4;28.1;79.8;324.6;80.0;11.5;14.3;80.2;8.06;9.70;83.1;1.34;1.79;75.0;0.00;0.04;0.13;-0.04;1.19;1.49;1.19;0.00;3.88;Matches;59d93937
2082;Andrew Robertson;sct SCO;DF;Liverpool;eng Premier League;24;1994;35.7;64.0;79.6;80.5;996.9;337.6;35.4;38.7;91.6;23.6;29.5;80.2;3.39;7.45;45.5;0.31;0.20;0.18;0.11;1.40;4.34;1.90;0.42;6.83;Matches;2e4f5f03
2083;Joel Robles;es ESP;GK;Betis;es La Liga;28;1990;5.0;29.4;37.4;78.6;749.0;551.0;6.60;6.60;100.0;14.2;14.6;97.3;8.60;15.8;54.4;0.00;0.00;0.00;0.00;0.00;0.40;0.00;0.00;0.00;Matches;cda0b317
2084;Marc Roca;es ESP;MF;Espanyol;es La Liga;21;1996;34.6;49.2;56.8;86.6;940.4;305.2;19.7;22.1;88.8;21.6;24.0;90.0;6.97;8.64;80.6;0.06;0.10;0.08;-0.05;0.66;5.66;0.61;0.00;7.49;Matches;da27e268
2085;Christopher Rocchia;fr FRA;DF;Marseille;fr Ligue 1;20;1998;0.0;6;7;85.7;82;7;4;4;100.0;2;3;66.7;0;0;;0;0.0;0.0;0.0;0;0;0;0;1;Matches;aa21406e
2086;Kenny Rocha Santos;cv CPV;MF;Saint-Étienne;fr Ligue 1;18;2000;0.0;0;0;;0;0;0;0;;0;0;;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;86df8ac0
2087;Rubén Rochina;es ESP;MF;Levante;es La Liga;27;1991;20.0;35.4;52.0;68.0;673.2;240.0;16.3;19.3;84.5;10.7;15.2;70.4;6.80;13.4;50.6;0.25;0.26;0.22;-0.01;1.50;5.15;1.30;0.25;6.40;Matches;ecd8c01e
2088;Sebastian Rode;de GER;MF;Eint Frankfurt;de Bundesliga;27;1990;10.3;43.2;53.1;81.4;725.2;207.3;22.8;25.8;88.3;15.4;18.3;84.6;4.17;6.89;60.6;0.00;0.13;0.18;-0.13;1.75;4.17;0.97;0.19;5.34;Matches;e12b0b5b
2089;Ronny Rodelin;fr FRA;MFFW;Guingamp;fr Ligue 1;28;1989;8.8;24.4;34.9;70.0;423.6;121.4;11.1;14.7;76.0;8.75;12.4;70.6;3.18;4.43;71.8;0.00;0.05;0.06;-0.05;0.91;3.98;0.91;0.34;5.11;Matches;1f8c7aa9
2090;Rodri;es ESP;MF;Atlético Madrid;es La Liga;22;1996;30.4;57.8;63.6;90.8;982.6;275.6;26.8;28.8;93.0;22.9;24.8;92.1;5.82;6.94;83.9;0.03;0.05;0.04;-0.01;0.56;5.36;0.26;0.00;5.00;Matches;6434f10d
2091;Rodrigo;es ESP;FW;Valencia;es La Liga;27;1991;28.1;22.2;31.1;71.4;332.8;76.1;12.5;15.6;80.5;6.16;8.79;70.0;1.71;2.81;60.8;0.21;0.15;0.14;0.06;1.07;1.92;1.14;0.07;3.95;Matches;1fb1c435
2092;Kévin Rodrigues;pt POR;DF;Real Sociedad;es La Liga;24;1994;5.4;33.3;44.3;75.3;528.3;246.5;17.4;20.7;83.9;12.4;15.9;77.9;2.59;4.81;53.8;0.00;0.06;0.06;-0.06;1.11;1.67;0.74;0.56;3.33;Matches;f1bed920
2093;Alejandro Rodríguez;es ESP;MF;Empoli;it Serie A;27;1991;0.3;3.33;10.0;33.3;40.0;0.00;3.33;3.33;100.0;0.00;6.67;0.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;7602ddf6
2094;Ángel Rodríguez;es ESP;FW;Getafe;es La Liga;31;1987;20.2;10.9;17.3;63.1;174.6;46.9;5.59;7.62;73.4;3.51;5.40;65.1;1.09;2.03;53.7;0.15;0.19;0.14;-0.04;0.99;1.24;1.04;0.35;1.83;Matches;8cfc2f69
2095;Óscar Rodríguez Arnaiz;es ESP;MF;Leganés;es La Liga;20;1998;27.8;27.3;39.4;69.5;480.9;131.6;13.4;16.8;80.0;9.78;13.5;72.5;3.38;6.87;49.2;0.11;0.17;0.14;-0.06;1.73;2.48;1.01;0.36;4.10;Matches;19709006
2096;James Rodríguez;co COL;MF;Bayern Munich;de Bundesliga;27;1991;12.6;63.9;77.3;82.6;1132.6;317.0;29.3;31.8;92.0;24.0;27.7;86.5;7.94;12.5;63.7;0.24;0.44;0.45;-0.21;4.05;5.87;2.86;0.40;10.7;Matches;715bf047
2097;Ricardo Rodríguez;ch SUI;DF;Milan;it Serie A;25;1992;33.9;54.4;64.7;84.2;937.7;319.1;27.9;29.6;94.4;19.6;22.8;85.9;5.87;9.68;60.7;0.09;0.04;0.05;0.05;0.62;4.42;0.97;0.41;5.22;Matches;7f78ad23
2098;Marko Rog;hr CRO;MF;Napoli;it Serie A;23;1995;3.7;45.1;50.5;89.3;573.5;142.2;29.7;31.4;94.8;12.4;13.2;93.9;0.81;1.08;75.0;0.00;0.00;0.00;0.00;0.00;2.97;0.27;0.00;2.97;Matches;b6b2b820
2099;Marko Rog;hr CRO;MF;Sevilla;es La Liga;23;1995;4.0;44.8;52.3;85.6;626.5;149.8;26.0;29.0;89.7;15.8;18.0;87.5;1.00;2.50;40.0;0.00;0.03;0.03;-0.03;1.00;2.25;1.00;0.00;5.25;Matches;b6b2b820
2100;Rogério;br BRA;DFMF;Sassuolo;it Serie A;20;1998;29.7;46.1;58.7;78.5;736.9;255.7;24.5;26.9;91.0;16.9;21.0;80.7;3.50;7.00;50.0;0.07;0.08;0.05;-0.01;0.64;2.53;0.61;0.44;3.43;Matches;10e7f486
2101;Marcos Rojo;ar ARG;DF;Manchester Utd;eng Premier League;28;1990;2.4;40.8;57.1;71.5;688.3;283.3;20.8;22.5;92.6;15.0;19.6;76.6;3.33;9.58;34.8;0.00;0.00;0.00;0.00;0.00;5.00;0.83;0.00;3.33;Matches;e0991c04
2102;Diego Rolán;uy URU;MFFW;Leganés;es La Liga;25;1993;2.4;28.8;38.8;74.2;368.8;96.7;20.4;23.3;87.5;6.67;8.75;76.2;1.25;4.58;27.3;0.00;0.13;0.17;-0.13;1.25;1.25;1.25;0.42;1.67;Matches;d1491e00
2103;Diego Rolán;uy URU;MFFW;Alavés;es La Liga;25;1993;3.3;20.3;27.6;73.6;273.3;60.9;14.8;16.4;90.7;3.64;6.36;57.1;1.21;2.42;50.0;0.00;0.06;0.06;-0.06;0.61;1.52;0.61;0.30;2.73;Matches;d1491e00
2104;Rolando;pt POR;DF;Marseille;fr Ligue 1;32;1985;8.9;41.0;47.1;87.1;808.9;274.7;12.5;13.7;91.0;22.4;24.0;93.0;5.17;7.64;67.6;0.00;0.00;0.01;0.00;0.11;1.69;0.11;0.00;1.46;Matches;0eeafda5
2105;Esteban Rolón;ar ARG;MF;Genoa;it Serie A;23;1995;11.6;24.4;32.4;75.3;354.7;104.4;13.7;16.3;84.1;8.28;10.6;78.0;1.29;3.19;40.5;0.00;0.03;0.03;-0.03;0.86;2.07;0.43;0.00;2.93;Matches;10e25802
2106;Filippo Romagna;it ITA;DF;Cagliari;it Serie A;21;1997;16.4;36.5;41.4;88.1;733.9;239.2;10.7;11.7;91.1;20.6;22.4;91.8;4.39;6.34;69.2;0.00;0.00;0.01;0.00;0.00;0.91;0.06;0.00;1.95;Matches;84594618
