;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
Rk;Player;Nation;Pos;Squad;Comp;Age;Born;90s;Cmp;Att;Cmp%;TotDist;PrgDist;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Ast;xAG;xA;A-xAG;KP;01-mars;PPA;CrsPA;PrgP;Matches;-9999
 Rk; Player; Nation; Pos; Squad; Comp; Age; Born; 90s;Total Cmp;Total Att;Total Cmp%;Total TotDist;Total PrgDist;Short Cmp;Short Att;Short Cmp%;Medium Cmp;Medium Att;Medium Cmp%;Long Cmp;Long Att;Long Cmp%; Ast; xAG; xA; A-xAG; KP; 44986; PPA; CrsPA; PrgP; Matches;#NAME?
2191;Diafra Sakho;sn SEN;FW;West Ham;eng Premier League;27;1989;3.4;12.9;21.5;60.3;185.9;35.6;8.82;10.6;83.3;2.65;5.29;50.0;1.47;2.65;55.6;0.00;0.03;0.03;-0.03;0.29;0.88;0.59;0.00;1.76;Matches;57c433c8
2192;Diafra Sakho;sn SEN;FW;Rennes;fr Ligue 1;27;1989;8.6;10.8;16.7;64.6;119.0;19.1;6.40;9.30;68.8;2.09;2.91;72.0;0.47;0.81;57.1;0.00;0.02;0.02;-0.02;0.58;0.81;0.47;0.12;0.81;Matches;57c433c8
2193;Mamadou Sakho;fr FRA;DF;Crystal Palace;eng Premier League;27;1990;17.8;35.5;41.8;84.9;612.4;277.2;15.2;16.9;90.0;17.1;19.0;90.0;2.30;4.21;54.7;0.11;0.06;0.01;0.05;0.11;1.24;0.06;0.00;2.42;Matches;87935cf3
2194;Bakary Sako;ml MLI;FWMF;Crystal Palace;eng Premier League;29;1988;5.3;17.7;30.0;59.1;266.4;66.6;11.1;14.2;78.7;3.40;7.74;43.9;1.89;4.15;45.5;0.00;0.21;0.11;-0.21;1.13;1.13;0.75;0.57;1.51;Matches;381d7d54
2195;Emiliano Sala;ar ARG;FW;Nantes;fr Ligue 1;26;1990;33.7;15.4;25.1;61.3;177.8;40.3;9.47;13.8;68.8;3.06;5.46;56.0;0.56;0.98;57.6;0.12;0.08;0.05;0.04;1.04;1.10;0.53;0.09;1.99;Matches;5d59e0df
2196;Jacopo Sala;it ITA;DF;Sampdoria;it Serie A;25;1991;11.0;57.5;68.1;84.4;1010.5;324.9;27.1;29.2;92.8;23.3;26.5;88.0;5.82;9.82;59.3;0.00;0.02;0.03;-0.02;0.36;4.55;0.82;0.18;5.64;Matches;da5a981b
2197;Mohamed Salah;eg EGY;FW;Liverpool;eng Premier League;25;1992;32.3;23.9;32.7;73.2;341.2;101.0;13.7;16.7;81.5;7.24;9.69;74.8;1.36;2.79;48.9;0.31;0.23;0.19;0.08;1.92;1.30;1.33;0.09;3.00;Matches;e342ad68
2198;Bartosz Salamon;pl POL;DF;SPAL;it Serie A;26;1991;19.2;36.4;45.2;80.6;779.8;293.6;10.3;11.7;87.6;19.9;21.8;91.4;5.78;10.3;56.1;0.00;0.02;0.02;-0.02;0.16;3.85;0.31;0.10;4.69;Matches;9b30df1e
2199;Carlos Salcedo;mx MEX;DF;Eint Frankfurt;de Bundesliga;23;1993;17.9;43.5;54.4;80.0;932.0;347.7;12.0;13.7;87.3;23.6;26.6;88.9;7.49;12.4;60.4;0.00;0.00;0.01;0.00;0.06;2.79;0.06;0.00;3.63;Matches;64c07ae1
2200;Eddie Salcedo;it ITA;FW;Genoa;it Serie A;15;2001;0.4;15.0;17.5;85.7;235.0;25.0;10.0;12.5;80.0;5.00;5.00;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;0489bb30
2201;Yannis Salibur;fr FRA;FWMF;Guingamp;fr Ligue 1;26;1991;16.9;27.9;37.1;75.3;424.3;114.3;14.8;16.8;88.0;8.76;11.4;77.1;2.49;4.62;53.8;0.18;0.22;0.18;-0.04;1.54;2.13;1.12;0.24;3.91;Matches;bb4a42be
2202;Sejad Salihovi?;ba BIH;MF;Hamburger SV;de Bundesliga;32;1984;4.1;42.4;59.5;71.3;734.9;210.2;22.0;25.4;86.5;13.7;18.3;74.7;5.61;12.4;45.1;0.24;0.15;0.22;0.10;1.95;4.39;0.73;0.49;4.63;Matches;a4e14205
2203;Yoann Salmier;gf GUF;DF;Strasbourg;fr Ligue 1;24;1992;12.3;37.2;43.9;84.6;790.4;268.3;9.92;10.6;93.8;20.7;23.0;89.8;6.02;9.35;64.3;0.08;0.01;0.02;0.07;0.16;1.06;0.24;0.00;2.36;Matches;c3725db2
2204;Mamadou Samassa;ml MLI;GK;Troyes;fr Ligue 1;27;1990;21.0;17.3;31.6;54.7;622.3;493.2;0.81;0.81;100.0;7.05;7.14;98.7;9.29;23.3;39.9;0.00;0.00;0.00;0.00;0.05;0.33;0.00;0.00;0.05;Matches;cfe852d8
2205;Brice Samba;fr FRA;GK;Caen;fr Ligue 1;23;1994;3.5;19.1;29.4;65.0;743.4;655.1;0.57;0.57;100.0;7.43;7.71;96.3;11.1;21.1;52.7;0.00;0.00;0.00;0.00;0.00;1.14;0.00;0.00;0.00;Matches;60d90c55
2206;Junior Sambia;fr FRA;MF;Montpellier;fr Ligue 1;20;1996;17.1;36.8;47.4;77.6;606.9;181.1;19.2;21.4;89.9;11.8;15.7;75.1;4.39;7.43;59.1;0.23;0.20;0.15;0.04;1.99;3.04;0.82;0.23;4.44;Matches;24eb7ed6
2207;Frédéric Sammaritano;fr FRA;FWMF;Dijon;fr Ligue 1;31;1986;15.9;29.3;38.2;76.6;448.7;124.4;16.9;19.4;87.3;8.18;10.4;78.8;2.77;4.28;64.7;0.25;0.14;0.12;0.11;1.51;2.89;1.32;0.44;4.78;Matches;8802c1d5
2208;Sergi Samper;es ESP;MF;Las Palmas;es La Liga;22;1995;1.6;43.1;52.5;82.1;680.0;144.4;20.6;23.8;86.8;17.5;20.6;84.8;2.50;5.00;50.0;0.00;0.00;0.00;0.00;0.00;1.25;0.00;0.00;2.50;Matches;6a7586f4
2209;Jairo Samperio;es ESP;FWMF;Las Palmas;es La Liga;24;1993;6.2;15.5;25.0;61.9;226.8;64.7;9.35;12.7;73.4;4.84;7.42;65.2;0.81;2.10;38.5;0.00;0.06;0.03;-0.06;0.65;0.97;0.81;0.32;2.90;Matches;c0a0c18f
2210;Jairo Samperio;es ESP;MFFW;Mainz 05;de Bundesliga;24;1993;0.4;10.0;17.5;57.1;100.0;35.0;7.50;12.5;60.0;2.50;2.50;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;2.50;0.00;0.00;2.50;Matches;c0a0c18f
2211;Mario Sampirisi;it ITA;DF;Crotone;it Serie A;24;1992;24.4;33.6;44.9;74.8;644.1;316.6;11.7;13.7;85.4;17.6;21.1;83.5;3.85;9.02;42.7;0.00;0.03;0.03;-0.03;0.33;3.89;0.66;0.37;4.47;Matches;cda2ec29
2212;Mikel San José;es ESP;MF;Athletic Club;es La Liga;28;1989;23.9;33.5;42.9;78.0;611.8;191.9;14.3;17.2;82.8;14.6;17.6;82.9;3.89;5.82;66.9;0.04;0.05;0.06;-0.01;0.50;4.06;0.50;0.08;5.06;Matches;003a5c72
2213;Antonio Sanabria;py PAR;FW;Betis;es La Liga;21;1996;9.5;13.3;18.3;72.4;178.5;22.1;7.79;9.79;79.6;3.37;5.26;64.0;0.63;0.74;85.7;0.00;0.01;0.07;-0.01;0.42;0.53;0.00;0.00;0.74;Matches;0a447501
2214;Renato Sanches;pt POR;MF;Swansea City;eng Premier League;19;1997;7.8;42.3;53.8;78.6;687.7;162.6;20.8;23.3;89.0;15.8;20.1;78.3;3.59;7.05;50.9;0.00;0.04;0.05;-0.04;0.77;4.23;0.38;0.13;5.77;Matches;032f894e
2215;Alexis Sánchez;cl CHI;MFFW;Arsenal;eng Premier League;28;1988;16.7;38.5;55.5;69.4;637.7;200.5;19.8;24.6;80.7;12.3;18.1;68.2;4.49;7.78;57.7;0.18;0.29;0.38;-0.11;2.99;3.35;4.43;0.18;8.92;Matches;2c0f8e9e
2216;Alexis Sánchez;cl CHI;FWMF;Manchester Utd;eng Premier League;28;1988;11.6;38.9;54.9;70.8;561.6;175.5;20.8;24.1;86.4;10.9;15.8;68.9;3.19;5.95;53.6;0.26;0.21;0.30;0.05;2.24;4.48;2.59;0.34;6.03;Matches;2c0f8e9e
2217;Carlos Sánchez;co COL;MFDF;Fiorentina;it Serie A;31;1986;4.1;51.2;61.5;83.3;922.0;263.2;21.2;23.4;90.6;23.7;27.1;87.4;5.12;8.54;60.0;0.00;0.00;0.02;0.00;0.00;3.17;0.00;0.00;5.12;Matches;50b51fac
2218;Carlos Sánchez;co COL;MF;Espanyol;es La Liga;31;1986;12.5;38.2;46.7;81.8;709.4;164.2;16.7;19.9;83.9;15.8;17.8;88.3;5.04;6.80;74.1;0.00;0.02;0.02;-0.02;0.24;3.52;0.32;0.00;2.88;Matches;50b51fac
2219;Davinson Sánchez;co COL;DF;Tottenham;eng Premier League;21;1996;28.2;59.5;66.6;89.2;1234.7;482.6;16.5;17.8;93.0;34.1;36.0;94.7;8.55;11.9;71.9;0.00;0.00;0.01;-0.00;0.14;2.09;0.07;0.00;2.91;Matches;da7b447d
2220;Sergio Sánchez;es ESP;DF;Espanyol;es La Liga;31;1986;1.1;25.5;37.3;68.3;469.1;182.7;8.18;10.9;75.0;12.7;13.6;93.3;3.64;9.09;40.0;0.00;0.00;0.00;0.00;0.00;1.82;0.00;0.00;2.73;Matches;83a83b0a
2221;Víctor Sánchez;es ESP;MFDF;Espanyol;es La Liga;29;1987;27.3;36.9;51.4;71.7;583.6;228.6;20.4;23.3;87.6;12.1;16.3;74.4;3.04;8.79;34.6;0.07;0.02;0.03;0.05;0.18;3.41;0.55;0.22;3.70;Matches;ad4d0985
2222;Jadon Sancho;eng ENG;FW;Dortmund;de Bundesliga;17;2000;7.7;39.7;48.6;81.8;562.9;103.0;24.2;27.5;87.7;11.7;14.3;81.8;2.08;3.51;59.3;0.52;0.38;0.29;0.14;2.47;1.56;1.69;0.00;4.03;Matches;dbf053da
2223;Sandro;br BRA;MF;Benevento;it Serie A;28;1989;12.8;49.0;55.4;88.4;767.9;210.9;23.8;26.1;91.3;20.2;22.3;90.6;2.73;3.91;70.0;0.00;0.02;0.02;-0.02;0.39;2.66;0.31;0.00;3.83;Matches;c1c2c925
2224;Alex Sandro;br BRA;DF;Juventus;it Serie A;26;1991;23.5;60.3;72.3;83.4;1094.4;295.8;25.9;28.9;89.8;25.5;29.5;86.6;7.28;10.0;72.5;0.13;0.12;0.13;0.01;1.15;4.89;1.83;0.94;5.79;Matches;0d82903c
2225;Arona Sané;sn SEN;MFFW;Atlético Madrid;es La Liga;22;1995;0.7;14.3;21.4;66.7;184.3;0.00;8.57;12.9;66.7;4.29;7.14;60.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;1.43;0.00;0.00;2.86;Matches;22df75d8
2226;Lamine Sané;sn SEN;DF;Werder Bremen;de Bundesliga;30;1987;8.7;37.2;45.4;82.0;820.2;316.9;8.74;11.5;76.0;21.6;24.5;88.3;6.44;8.51;75.7;0.00;0.00;0.01;0.00;0.00;2.87;0.00;0.00;3.56;Matches;125cb9fe
2227;Leroy Sané;de GER;FW;Manchester City;eng Premier League;21;1996;26.9;35.6;44.9;79.2;469.8;95.2;21.9;25.3;86.3;9.52;11.8;80.8;1.34;2.94;45.6;0.56;0.25;0.27;0.30;2.12;1.00;1.52;0.22;2.53;Matches;2b114be3
2228;Salif Sané;sn SEN;DF;Hannover 96;de Bundesliga;26;1990;32.0;45.6;56.7;80.5;952.6;404.5;12.9;15.2;85.2;25.0;28.1;89.0;7.09;11.7;60.7;0.03;0.02;0.05;0.01;0.31;3.06;0.22;0.03;4.31;Matches;791abba1
2229;Ibrahim Sangaré;ci CIV;MF;Toulouse;fr Ligue 1;19;1997;17.6;34.6;47.1;73.5;654.2;216.9;14.4;17.4;82.4;13.6;17.6;77.1;5.40;9.26;58.3;0.11;0.08;0.07;0.03;1.08;5.57;0.45;0.06;7.16;Matches;bced0375
2230;Younousse Sankharé;sn SEN;MF;Bordeaux;fr Ligue 1;27;1989;20.9;36.0;42.8;84.1;521.2;166.4;20.0;22.2;90.3;11.8;13.8;85.4;1.96;3.11;63.1;0.05;0.08;0.07;-0.03;0.96;3.25;0.48;0.10;5.50;Matches;c650629d
2231;Baissama Sankoh;gn GUI;MFDF;Caen;fr Ligue 1;25;1992;17.1;24.7;31.6;78.2;412.1;113.7;10.2;12.5;81.3;12.0;14.0;85.4;1.40;2.51;55.8;0.00;0.07;0.04;-0.07;0.47;1.75;0.23;0.06;3.04;Matches;a8b4a643
2232;Siriki Sanogo;ci CIV;MF;Benevento;it Serie A;15;2001;0.4;35.0;45.0;77.8;592.5;75.0;15.0;20.0;75.0;20.0;20.0;100.0;0.00;2.50;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.50;Matches;ff120e44
2233;Yaya Sanogo;fr FRA;FW;Toulouse;fr Ligue 1;24;1993;16.8;10.7;19.0;55.9;148.5;32.1;6.49;10.2;63.4;3.21;5.65;56.8;0.54;0.95;56.3;0.00;0.02;0.02;-0.02;0.71;1.37;0.42;0.00;1.96;Matches;11ced928
2234;Morgan Sanson;fr FRA;MF;Marseille;fr Ligue 1;22;1994;24.1;34.5;44.7;77.1;488.6;119.8;18.6;21.3;87.2;9.17;12.2;74.9;2.70;4.73;57.0;0.08;0.15;0.13;-0.07;1.54;2.86;1.08;0.41;3.90;Matches;6e7f1353
2235;Nicola Sansone;it ITA;FWMF;Villarreal;es La Liga;25;1991;7.1;24.9;33.7;74.1;357.5;83.9;15.8;19.0;83.0;6.20;8.45;73.3;1.69;2.54;66.7;0.14;0.18;0.15;-0.04;1.83;1.97;0.99;0.14;2.39;Matches;7eb97a8e
2236;Baptiste Santamaria;fr FRA;MF;Angers;fr Ligue 1;22;1995;28.8;32.3;41.4;78.0;563.4;179.1;15.8;18.6;84.9;11.9;14.7;80.9;3.82;6.11;62.5;0.00;0.03;0.05;-0.03;0.59;3.72;0.24;0.07;4.65;Matches;5e22e2a4
2237;Ivan Santini;hr CRO;FW;Caen;fr Ligue 1;28;1989;30.9;14.6;23.2;63.0;189.7;29.0;8.71;12.9;67.3;4.01;6.12;65.6;0.55;0.87;63.0;0.03;0.05;0.04;-0.01;0.78;0.94;0.13;0.00;1.46;Matches;086d7db3
2238;Davide Santon;it ITA;DF;Inter;it Serie A;26;1991;9.3;47.2;59.0;80.0;808.0;218.3;23.8;25.7;92.5;17.6;22.8;77.4;5.05;8.06;62.7;0.00;0.01;0.02;-0.01;0.22;2.80;0.22;0.11;3.44;Matches;88c89891
2239;Christian Santos;ve VEN;FW;Alavés;es La Liga;29;1988;4.8;18.5;28.5;65.0;223.5;31.5;12.3;17.7;69.4;4.38;7.50;58.3;0.42;0.63;66.7;0.00;0.00;0.06;0.00;0.42;1.67;0.00;0.00;1.25;Matches;4efd29bb
2240;Douglas Santos;br BRA;DF;Hamburger SV;de Bundesliga;23;1994;26.4;39.4;56.7;69.4;716.4;315.9;17.3;20.7;83.5;16.1;22.8;70.8;5.08;10.2;49.6;0.04;0.07;0.09;-0.03;0.83;4.32;1.21;0.61;4.89;Matches;c50e5bba
2241;Samir Santos;br BRA;DF;Udinese;it Serie A;22;1994;28.5;39.3;48.1;81.8;759.1;267.6;13.1;14.9;87.7;21.6;23.9;90.7;4.11;7.96;51.5;0.00;0.00;0.01;-0.00;0.14;2.53;0.18;0.07;3.79;Matches;92b4758e
2242;Antonio Santurro;do DOM;GK;Bologna;it Serie A;25;1992;1.0;24.0;47.0;51.1;1076.0;1014.0;1.00;1.00;100.0;5.00;5.00;100.0;18.0;40.0;45.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;61228681
2243;Riccardo Saponara;it ITA;MFFW;Fiorentina;it Serie A;25;1991;10.0;34.7;44.4;78.2;569.1;204.2;17.9;20.4;87.7;11.4;14.2;80.3;3.60;5.70;63.2;0.40;0.41;0.29;-0.01;3.60;4.90;2.00;0.10;8.50;Matches;3bb7af3b
2244;Pablo Sarabia;es ESP;FWMF;Sevilla;es La Liga;25;1992;26.6;32.5;44.3;73.4;476.3;158.2;19.2;22.1;86.6;9.62;12.9;74.6;2.07;5.04;41.0;0.19;0.24;0.21;-0.06;1.73;2.56;2.07;0.45;5.11;Matches;9744ff80
2245;Yusuf Sari;tr TUR;FW;Marseille;fr Ligue 1;18;1998;0.0;0;0;;0;0;0;0;;0;0;;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;a2da58b1
2246;Bouna Sarr;sn SEN;DFFW;Marseille;fr Ligue 1;25;1992;19.9;57.1;66.8;85.4;756.8;249.8;36.3;39.3;92.3;13.9;16.7;83.4;2.76;5.08;54.5;0.15;0.14;0.14;0.01;1.46;2.56;1.56;0.95;3.37;Matches;1a4b9094
2247;Ismaila Sarr;sn SEN;FWMF;Rennes;fr Ligue 1;19;1998;20.6;15.9;21.4;74.4;199.8;45.8;9.66;11.6;83.3;4.17;5.87;71.1;0.58;1.21;48.0;0.15;0.14;0.11;0.01;0.83;0.83;0.68;0.15;1.65;Matches;bfdb33aa
2248;Malang Sarr;fr FRA;DF;Nice;fr Ligue 1;18;1999;14.7;66.7;75.5;88.3;1340.5;509.9;23.1;24.6;93.6;33.7;36.6;92.0;9.25;12.6;73.5;0.00;0.03;0.03;-0.03;0.34;3.74;0.14;0.07;4.90;Matches;4315f30d
2249;Imanol Sarriegi;es ESP;MFFW;Eibar;es La Liga;22;1995;0.5;40.0;50.0;80.0;704.0;60.0;16.0;22.0;72.7;18.0;18.0;100.0;4.00;8.00;50.0;0.00;0.00;0.00;0.00;0.00;4.00;0.00;0.00;2.00;Matches;b32b7d1b
2250;Marco Sau;it ITA;FWMF;Cagliari;it Serie A;29;1987;14.6;19.8;26.6;74.5;276.2;39.7;11.4;13.6;83.8;5.82;7.53;77.3;1.16;1.85;63.0;0.00;0.06;0.07;-0.06;0.82;0.68;0.41;0.00;1.51;Matches;1ad1f50d
2251;Stefan Savi?;me MNE;DF;Atlético Madrid;es La Liga;26;1991;25.5;31.7;39.0;81.4;662.5;240.9;10.6;11.7;90.3;15.1;16.7;89.9;5.69;9.49;59.9;0.00;0.01;0.01;-0.01;0.12;2.12;0.20;0.00;2.04;Matches;f6ac68c1
2252;Gianluca Scamacca;it ITA;FWMF;Sassuolo;it Serie A;18;1999;0.3;40.0;56.7;70.6;850.0;413.3;20.0;23.3;85.7;13.3;20.0;66.7;6.67;6.67;100.0;0.00;1.33;1.00;-1.33;3.33;6.67;10.0;0.00;13.3;Matches;8790f988
2253;Fabian Schär;ch SUI;DF;La Coruña;es La Liga;25;1991;24.7;30.7;38.7;79.2;692.3;286.2;9.43;10.5;89.6;14.3;16.2;88.3;6.72;11.0;61.0;0.08;0.02;0.03;0.06;0.28;2.15;0.12;0.00;1.82;Matches;c8aa95da
2254;Ezequiel Schelotto;it ITA;DF;Brighton;eng Premier League;28;1989;14.6;30.7;42.5;72.1;522.6;217.8;14.5;17.4;83.5;11.8;17.1;69.2;3.29;5.48;60.0;0.00;0.04;0.04;-0.04;0.34;2.40;0.55;0.34;3.29;Matches;a6e316c1
2255;Pasquale Schiattarella;it ITA;MF;SPAL;it Serie A;30;1987;22.1;42.6;53.9;79.0;764.7;218.1;18.5;21.4;86.4;17.9;21.2;84.4;5.02;8.28;60.7;0.14;0.19;0.16;-0.05;1.95;4.80;1.40;0.14;6.79;Matches;bd84fc61
2256;Eros Schiavon;it ITA;MFDF;SPAL;it Serie A;34;1983;4.3;19.8;31.4;63.0;299.1;112.6;10.2;13.3;77.2;8.14;11.6;70.0;0.70;3.95;17.6;0.00;0.00;0.00;0.00;0.23;1.86;0.00;0.00;1.16;Matches;c4f97172
2257;Patrik Schick;cz CZE;FWMF;Roma;it Serie A;21;1996;11.0;20.3;26.4;76.9;264.1;40.4;12.5;15.1;82.5;5.45;7.00;77.9;0.55;1.00;54.5;0.00;0.21;0.10;-0.21;1.27;1.36;0.73;0.09;1.91;Matches;5d4f7d61
2258;Julian Schieber;de GER;MFFW;Hertha BSC;de Bundesliga;28;1989;0.6;10.0;21.7;46.2;163.3;81.7;6.67;11.7;57.1;1.67;8.33;20.0;1.67;1.67;100.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;37c213cf
2259;Christopher Schindler;de GER;DF;Huddersfield;eng Premier League;27;1990;36.3;31.2;38.6;80.9;618.9;208.9;10.0;11.5;87.3;17.1;19.7;87.1;3.77;6.53;57.8;0.03;0.06;0.03;-0.04;0.25;1.49;0.00;0.00;2.20;Matches;8ae9869d
2260;Sven Schipplock;de GER;FWMF;Hamburger SV;de Bundesliga;28;1988;3.8;12.6;21.8;57.8;146.3;38.9;8.95;12.9;69.4;2.63;5.79;45.5;0.00;0.26;0.0;0.00;0.13;0.08;-0.13;1.05;1.32;0.00;0.00;0.79;Matches;53eeaf6a
2261;Jeffrey Schlupp;gh GHA;DFMF;Crystal Palace;eng Premier League;24;1992;19.4;31.0;42.6;72.7;454.9;171.6;19.1;22.3;85.6;9.90;13.9;71.1;1.65;4.33;38.1;0.05;0.05;0.04;0.00;0.62;3.14;0.52;0.15;3.81;Matches;3312f911
2262;Kasper Schmeichel;dk DEN;GK;Leicester City;eng Premier League;30;1986;32.9;18.7;34.7;53.8;747.0;597.1;1.00;1.09;91.7;5.32;5.65;94.1;12.3;27.8;44.3;0.00;0.00;0.00;-0.00;0.03;0.67;0.03;0.00;0.18;Matches;53af52f3
2263;Marcel Schmelzer;de GER;DF;Dortmund;de Bundesliga;29;1988;16.6;64.0;79.1;81.0;941.1;369.5;34.2;37.0;92.5;24.3;29.6;82.1;2.53;6.27;40.4;0.00;0.04;0.08;-0.04;0.66;5.90;0.60;0.24;6.81;Matches;89565ac5
2264;Jonathan Schmid;fr FRA;DFFW;Augsburg;de Bundesliga;27;1990;16.4;27.7;39.3;70.5;448.2;203.2;13.7;15.9;86.2;8.66;12.3;70.3;3.17;6.89;46.0;0.00;0.11;0.14;-0.11;1.71;1.10;0.43;0.24;2.07;Matches;088ca1bd
2265;Manuel Schmiedebach;de GER;MF;Hannover 96;de Bundesliga;28;1988;1.8;26.7;38.9;68.6;539.4;196.1;8.33;11.7;71.4;13.9;17.8;78.1;3.33;6.67;50.0;0.00;0.11;0.17;-0.11;1.67;4.44;0.56;0.56;5.00;Matches;d8f5dc3d
2266;Benno Schmitz;de GER;DF;RB Leipzig;de Bundesliga;22;1994;0.9;48.9;61.1;80.0;665.6;216.7;31.1;34.4;90.3;13.3;17.8;75.0;2.22;6.67;33.3;0.00;0.11;0.00;-0.11;2.22;1.11;0.00;0.00;0.00;Matches;ad00b1a8
2267;Morgan Schneiderlin;fr FRA;MF;Everton;eng Premier League;27;1989;23.7;40.1;48.2;83.2;660.8;204.5;20.3;22.6;90.1;14.1;16.3;86.0;3.84;6.37;60.3;0.00;0.01;0.02;-0.01;0.30;4.39;0.13;0.04;4.47;Matches;51b41c5c
2268;Alessandro Schöpf;at AUT;DFFW;Schalke 04;de Bundesliga;23;1994;9.0;35.7;47.6;75.0;551.0;190.7;19.9;23.6;84.4;12.8;16.6;77.2;2.33;5.00;46.7;0.00;0.06;0.04;-0.06;0.67;2.22;0.78;0.00;4.22;Matches;106bca06
2269;Nico Schulz;de GER;FWMF;Hoffenheim;de Bundesliga;24;1993;19.8;37.9;52.1;72.8;636.1;206.6;19.2;22.5;85.4;14.9;20.3;73.4;3.18;6.26;50.8;0.10;0.15;0.14;-0.05;1.36;3.28;1.52;0.76;3.79;Matches;fa274d97
2270;André Schürrle;de GER;FW;Dortmund;de Bundesliga;26;1990;13.7;29.1;39.9;72.8;426.6;95.0;16.5;20.0;82.5;8.39;11.4;73.7;2.26;4.82;47.0;0.44;0.27;0.20;0.17;1.31;1.97;1.39;0.36;4.16;Matches;ecbb3fdf
2271;Julian Schuster;de GER;DFMF;Freiburg;de Bundesliga;32;1985;14.5;41.6;52.6;79.1;869.2;361.2;11.2;12.8;88.1;23.9;26.1;91.3;5.79;12.2;47.5;0.00;0.08;0.13;-0.08;0.97;2.97;0.34;0.07;3.45;Matches;d0421d25
2272;Pirmin Schwegler;ch SUI;MF;Hannover 96;de Bundesliga;30;1987;25.8;39.7;52.9;75.0;669.0;252.4;17.8;21.0;84.9;15.9;19.5;81.2;4.03;8.84;45.6;0.23;0.16;0.17;0.08;1.82;4.11;0.31;0.00;5.47;Matches;5528407e
2273;Alexander Schwolow;de GER;GK;Freiburg;de Bundesliga;25;1992;32.3;26.4;41.9;63.1;976.5;789.2;1.83;1.86;98.3;11.3;11.5;98.4;13.2;28.3;46.7;0.00;0.00;0.01;-0.00;0.06;1.58;0.06;0.00;0.06;Matches;0d55d942
2274;Simone Scuffet;it ITA;GK;Udinese;it Serie A;21;1996;6.0;14.7;26.5;55.3;458.2;376.3;2.00;2.00;100.0;6.00;6.00;100.0;6.67;18.2;36.7;0.00;0.00;0.00;0.00;0.17;0.17;0.00;0.00;0.00;Matches;41bd99ea
2275;Sergio Segura García;es ESP;DF;Leganés;es La Liga;21;1995;0.3;;;;;;;;;;;;;;;0.00;;;;;;;;;Matches;3536fdc1
2276;Ernest Seka;gn GUI;DF;Strasbourg;fr Ligue 1;30;1987;24.2;42.5;55.5;76.6;712.6;304.5;21.0;24.5;85.8;17.2;21.6;79.5;3.64;7.23;50.3;0.00;0.04;0.03;-0.04;0.74;3.51;0.50;0.21;5.21;Matches;e1b3413d
2277;Vahid Selimovi?;lu LUX;DF;Metz;fr Ligue 1;20;1997;11.7;32.5;40.1;81.0;722.7;283.8;8.12;9.23;88.0;18.1;20.8;87.2;6.24;9.40;66.4;0.00;0.00;0.01;0.00;0.00;2.82;0.09;0.00;2.65;Matches;6aeb647a
2278;Davie Selke;de GER;FW;Hertha BSC;de Bundesliga;22;1995;21.0;12.2;21.0;58.4;153.0;27.0;8.19;12.1;67.5;3.29;6.43;51.1;0.14;0.38;37.5;0.00;0.10;0.08;-0.10;0.71;1.00;0.14;0.00;1.19;Matches;1238a3f9
2279;Ole Selnæs;no NOR;MF;Saint-Étienne;fr Ligue 1;23;1994;22.9;45.1;55.3;81.5;879.4;242.8;16.5;19.1;86.5;21.4;24.5;87.5;6.42;9.83;65.3;0.09;0.06;0.04;0.03;0.79;4.67;0.22;0.00;5.41;Matches;4db2157a
2280;Nélson Semedo;pt POR;DF;Barcelona;es La Liga;23;1993;16.6;60.2;69.2;87.1;841.9;237.3;37.2;39.5;94.2;16.9;19.9;84.8;3.19;4.82;66.3;0.00;0.07;0.08;-0.07;0.66;3.67;0.84;0.06;3.73;Matches;d04b94db
2281;Rúben Semedo;pt POR;DFMF;Villarreal;es La Liga;23;1994;2.6;30.0;34.2;87.6;489.2;170.8;14.6;15.8;92.7;13.1;13.8;94.4;1.54;3.08;50.0;0.00;0.00;0.00;0.00;0.38;0.38;0.00;0.00;1.54;Matches;c904f3d5
2282;Stefano Sensi;it ITA;MF;Sassuolo;it Serie A;21;1995;11.6;38.3;47.8;80.0;796.9;247.3;13.5;15.3;88.2;17.1;19.9;85.7;7.24;11.0;65.6;0.00;0.10;0.10;-0.10;1.90;5.26;1.03;0.26;6.29;Matches;b70bde8f
2283;Luigi Sepe;it ITA;GK;Napoli;it Serie A;26;1991;1.0;17.0;19.0;89.5;416.0;271.0;1.00;1.00;100.0;13.0;13.0;100.0;3.00;5.00;60.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;343f753a
