;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
2348;William Smallbone;ie IRL;MF;Southampton;eng Premier League;19;2000;4.4;39.8;48.4;82.2;654.3;146.6;19.5;23.2;84.3;14.5;16.8;86.5;3.86;5.45;70.8;0.45;0.05;0.05;0.41;0.68;4.77;0.68;0.23;2.73;Matches;5e105217
2349;Chris Smalling;eng ENG;DF;Roma;it Serie A;29;1989;28.5;45.9;50.8;90.3;883.8;280.9;14.9;16.4;91.4;26.5;28.0;94.7;4.18;5.61;74.4;0.07;0.02;0.03;0.05;0.35;1.96;0.07;0.00;2.77;Matches;b6964eb6
2350;Dennis Smarsch;de GER;GK;Hertha BSC;de Bundesliga;20;1999;1.7;28.8;41.2;70.0;820.6;660.6;5.29;5.29;100.0;12.4;12.9;95.5;11.2;22.4;50.0;0.00;0.00;0.00;0.00;0.00;0.59;0.00;0.00;0.00;Matches;45f6f52b
2351;Adam Smith;eng ENG;DF;Bournemouth;eng Premier League;28;1991;22.8;36.3;45.8;79.2;510.2;194.5;22.9;25.2;90.9;10.8;13.6;79.7;1.58;4.08;38.7;0.04;0.05;0.03;-0.00;0.44;2.63;0.31;0.13;4.08;Matches;20b104bc
2352;Emile Smith Rowe;eng ENG;MF;Arsenal;eng Premier League;19;2000;1.1;27.3;32.7;83.3;297.3;51.8;18.2;20.0;90.9;5.45;7.27;75.0;0.00;0.91;0.0;0.00;0.00;0.00;0.00;0.00;1.82;0.00;0.00;1.82;Matches;17695062
2353;Fyodor Smolov;ru RUS;FW;Celta Vigo;es La Liga;29;1990;8.3;15.7;23.4;67.0;168.6;28.6;9.52;13.0;73.1;2.65;4.22;62.9;0.48;1.20;40.0;0.00;0.01;0.04;-0.01;0.48;1.08;0.24;0.00;0.84;Matches;cbbfa2e7
2354;Robert Snodgrass;sct SCO;MFFW;West Ham;eng Premier League;31;1987;16.8;25.8;38.5;67.0;429.3;146.2;14.2;17.1;83.0;8.10;11.4;70.8;3.10;7.14;43.3;0.30;0.19;0.22;0.11;1.96;1.79;0.54;0.12;3.39;Matches;9f4647e9
2355;Cédric Soares;pt POR;MFDF;Arsenal;eng Premier League;27;1991;2.8;34.3;48.2;71.1;524.6;156.1;21.8;25.4;85.9;8.21;14.3;57.5;2.86;5.36;53.3;0.00;0.00;0.04;0.00;0.36;2.14;0.71;0.00;3.93;Matches;839c14e1
2356;Cédric Soares;pt POR;DF;Southampton;eng Premier League;27;1991;14.5;35.4;50.8;69.6;540.0;244.0;20.7;23.7;87.2;11.5;16.7;69.0;2.34;7.59;30.9;0.07;0.05;0.08;0.02;0.76;2.14;1.24;0.90;3.24;Matches;839c14e1
2357;Rafa Soares;pt POR;DF;Eibar;es La Liga;24;1995;4.8;31.3;47.3;66.1;555.6;287.5;14.6;18.3;79.5;11.7;16.7;70.0;4.17;9.79;42.6;0.00;0.08;0.06;-0.08;1.46;2.50;1.25;1.04;3.75;Matches;062fc2e6
2358;Lasse Sobiech;de GER;DF;Köln;de Bundesliga;28;1991;1.0;22.0;41.0;53.7;429.0;102.0;8.00;15.0;53.3;12.0;23.0;52.2;2.00;3.00;66.7;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;Matches;c46607bf
2359;Marcel Sobottka;de GER;MF;Düsseldorf;de Bundesliga;25;1994;7.8;22.4;27.4;81.8;403.7;95.9;9.10;11.0;82.6;10.6;11.8;90.2;2.18;3.59;60.7;0.13;0.04;0.01;0.09;0.38;1.67;0.13;0.00;2.05;Matches;664590fa
2360;Rubén Sobrino;es ESP;FWMF;Valencia;es La Liga;27;1992;1.9;16.3;24.2;67.4;250.5;66.3;10.5;13.7;76.9;4.74;6.32;75.0;1.05;2.11;50.0;0.00;0.16;0.21;-0.16;1.58;0.00;1.58;0.53;1.58;Matches;19b776e9
2361;Dominic Solanke;eng ENG;FW;Bournemouth;eng Premier League;21;1997;18.3;16.4;24.0;68.6;202.1;45.2;11.0;14.0;78.9;3.28;5.03;65.2;0.71;1.15;61.9;0.05;0.07;0.05;-0.01;0.82;1.42;0.38;0.05;1.91;Matches;e77dc3b2
2362;Roberto Soldado;es ESP;FW;Granada;es La Liga;34;1985;26.1;14.5;21.4;67.6;197.2;30.2;8.24;10.8;76.5;3.91;5.82;67.1;0.80;1.61;50.0;0.15;0.14;0.07;0.01;1.07;0.84;0.34;0.08;1.38;Matches;9d66fbe3
2363;Carlos Soler;es ESP;MF;Valencia;es La Liga;22;1997;23.0;25.3;32.3;78.4;383.7;109.7;13.9;15.9;87.4;7.57;9.30;81.3;2.30;3.96;58.2;0.00;0.06;0.07;-0.06;0.65;2.52;1.17;0.09;3.74;Matches;fed17f5a
2364;Oumar Solet;fr FRA;DF;Lyon;fr Ligue 1;19;2000;0.1;30.0;50.0;60.0;570.0;20.0;10.0;10.0;100.0;20.0;30.0;66.7;0.00;10.0;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;0670ee51
2365;Yann Sommer;ch SUI;GK;M'Gladbach;de Bundesliga;30;1988;34.0;37.6;45.5;82.6;969.5;597.2;6.44;6.56;98.2;20.7;20.9;98.9;10.3;17.8;58.1;0.00;0.00;0.00;0.00;0.00;0.38;0.00;0.00;0.00;Matches;420c18a1
2366;Kévin Soni;cm CMR;FW;Espanyol;es La Liga;21;1998;0.0;1;2;50.0;13;4;1;1;100.0;0;1;0.0;0;0;;0;0.0;0.0;0.0;0;0;0;0;1;Matches;6435143e
2367;David Soria;es ESP;GK;Getafe;es La Liga;26;1993;38.0;13.3;30.2;44.0;635.0;571.8;0.39;0.42;93.8;2.26;2.39;94.5;10.6;27.2;39.1;0.00;0.00;0.00;0.00;0.00;1.58;0.03;0.00;0.00;Matches;8f8c6934
2368;Bruno Soriano;es ESP;MFFW;Villarreal;es La Liga;35;1984;2.9;88.6;94.5;93.8;1317.6;375.2;49.0;51.7;94.7;31.7;34.1;92.9;4.48;4.48;100.0;0.00;0.00;0.03;0.00;0.00;3.45;0.34;0.00;5.52;Matches;9332647
2369;Juan Soriano;es ESP;GK;Leganés;es La Liga;21;1997;11.0;15.0;27.1;55.4;496.5;399.6;1.73;1.73;100.0;6.55;6.73;97.3;6.64;18.5;36.0;0.00;0.00;0.00;0.00;0.00;0.18;0.00;0.00;0.00;Matches;5512b1a9
2370;Roberto Soriano;it ITA;MF;Bologna;it Serie A;28;1991;27.4;36.9;43.5;84.7;526.1;155.8;22.3;24.2;92.0;11.4;13.4;85.1;1.64;2.45;67.2;0.18;0.18;0.12;0.01;1.97;4.16;1.42;0.15;6.42;Matches;9d4c45d6
2371;Riccardo Sottil;it ITA;FWDF;Fiorentina;it Serie A;20;1999;5.7;26.3;33.5;78.5;379.5;57.9;15.6;18.1;86.4;7.72;9.65;80.0;1.58;2.46;64.3;0.00;0.09;0.07;-0.09;0.88;0.88;0.88;0.18;1.58;Matches;94816803
2372;Tomáš Sou?ek;cz CZE;MF;West Ham;eng Premier League;24;1995;11.6;23.9;34.4;69.4;393.2;114.7;11.3;15.4;73.2;9.48;12.8;73.8;2.24;3.88;57.8;0.00;0.03;0.03;-0.03;0.43;2.93;0.26;0.00;3.45;Matches;6613c819
2373;Adama Soumaoro;fr FRA;DF;Genoa;it Serie A;27;1992;7.1;42.5;46.1;92.4;855.9;252.7;12.7;13.8;91.8;23.1;24.2;95.3;6.20;6.90;89.8;0.00;0.01;0.00;-0.01;0.28;0.42;0.00;0.00;1.27;Matches;7b075c75
2374;Adama Soumaoro;fr FRA;DF;Lille;fr Ligue 1;27;1992;4.6;73.3;76.1;96.3;1409.3;433.3;19.6;20.9;93.8;47.8;48.9;97.8;5.00;5.22;95.8;0.00;0.00;0.00;0.00;0.00;1.30;0.00;0.00;2.17;Matches;7b075c75
2375;Boubakary Soumaré;fr FRA;MF;Lille;fr Ligue 1;20;1999;13.5;50.1;56.1;89.3;851.0;220.9;22.4;24.6;91.3;19.4;20.9;92.9;5.48;6.81;80.4;0.00;0.04;0.04;-0.04;0.89;6.67;0.30;0.00;5.48;Matches;ae59b359
2376;Bryan Soumaré;fr FRA;MFFW;Dijon;fr Ligue 1;20;1999;4.3;21.9;32.3;67.6;362.8;86.5;11.6;15.8;73.5;6.74;9.30;72.5;2.56;4.65;55.0;0.00;0.12;0.09;-0.12;1.16;2.09;1.40;0.00;3.49;Matches;85e2d218
2377;Arnaud Souquet;fr FRA;DFFW;Montpellier;fr Ligue 1;27;1992;22.4;36.1;48.0;75.1;560.5;241.7;20.4;23.6;86.2;13.2;17.1;77.0;2.10;4.46;47.0;0.00;0.04;0.05;-0.04;0.54;2.41;0.58;0.18;3.66;Matches;4e0afc5d
2378;Djibril Sow;ch SUI;MF;Eint Frankfurt;de Bundesliga;22;1997;19.4;36.8;45.5;80.7;660.2;181.3;15.7;17.5;89.7;15.5;18.4;84.3;4.33;6.65;65.1;0.15;0.14;0.11;0.02;1.29;4.18;0.93;0.46;4.90;Matches;4c6facae
2379;Ça?lar Söyüncü;tr TUR;DF;Leicester City;eng Premier League;23;1996;33.7;61.9;69.5;89.1;1133.6;391.5;23.7;25.4;93.2;32.5;35.3;92.1;5.01;6.97;71.9;0.03;0.02;0.01;0.01;0.12;3.32;0.09;0.00;3.71;Matches;21166ff4
2380;Nikolas Špalek;sk SVK;MFFW;Brescia;it Serie A;22;1997;17.5;16.5;25.0;65.9;201.0;54.8;11.0;13.4;81.7;3.03;5.77;52.5;0.63;1.89;33.3;0.06;0.11;0.07;-0.06;1.03;1.43;0.46;0.06;1.89;Matches;9e90fb5d
2381;Leonardo Spinazzola;it ITA;DF;Roma;it Serie A;26;1993;17.2;46.3;58.5;79.1;815.9;235.1;21.8;24.1;90.6;19.9;24.2;82.0;4.48;7.62;58.8;0.12;0.19;0.18;-0.08;1.28;2.03;1.45;0.64;3.66;Matches;3626daea
2382;Marco Sportiello;it ITA;GK;Atalanta;it Serie A;27;1992;5.8;22.1;25.9;85.3;546.0;325.5;3.97;3.97;100.0;11.9;11.9;100.0;6.21;10.0;62.1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.17;Matches;ac4003af
2383;Mattia Sprocati;it ITA;FWMF;Parma;it Serie A;26;1993;6.6;21.1;31.8;66.2;287.6;97.1;13.3;17.6;75.9;5.00;8.03;62.3;1.52;3.33;45.5;0.00;0.06;0.11;-0.06;1.21;0.91;0.91;0.00;2.73;Matches;bdd0692f
2384;Bassem Srarfi;tn TUN;FWMF;Nice;fr Ligue 1;22;1997;1.5;26.0;30.7;84.8;398.7;52.0;14.0;14.7;95.5;8.00;8.67;92.3;2.67;4.00;66.7;0.00;0.07;0.00;-0.07;0.67;0.00;1.33;0.00;2.00;Matches;84549a07
2385;Dennis Srbeny;de GER;MFFW;Norwich City;eng Premier League;25;1994;0.5;26.0;36.0;72.2;268.0;24.0;24.0;32.0;75.0;2.00;2.00;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;2.00;Matches;1fdec858
2386;Dennis Srbeny;de GER;FWMF;Paderborn 07;de Bundesliga;25;1994;12.4;12.3;20.0;61.7;187.7;55.1;7.10;9.60;73.9;3.55;5.56;63.8;1.13;1.85;60.9;0.08;0.04;0.02;0.04;0.56;1.37;0.40;0.08;2.18;Matches;1fdec858
2387;Jerry St. Juste;nl NED;DF;Mainz 05;de Bundesliga;22;1996;23.5;37.0;43.3;85.4;713.4;275.2;13.0;14.3;91.1;19.5;21.4;91.4;3.91;5.87;66.7;0.09;0.05;0.01;0.03;0.21;2.09;0.09;0.04;2.38;Matches;90339309
2388;Jack Stacey;eng ENG;DF;Bournemouth;eng Premier League;23;1996;17.2;32.7;45.6;71.6;465.6;202.4;21.0;23.7;88.7;9.36;13.8;67.6;1.57;4.48;35.1;0.12;0.13;0.10;-0.01;0.58;2.91;0.35;0.06;2.91;Matches;558807c0
2389;Kostas Stafylidis;gr GRE;DF;Hoffenheim;de Bundesliga;25;1993;4.4;33.9;43.6;77.6;585.2;204.8;15.9;17.7;89.7;13.4;17.0;78.7;3.41;6.59;51.7;0.00;0.07;0.14;-0.07;0.91;2.50;0.91;0.68;3.41;Matches;8,61E+118
2390;Benjamin Stambouli;fr FRA;DF;Schalke 04;de Bundesliga;28;1990;9.0;39.1;51.0;76.7;798.0;299.3;11.4;13.6;84.4;22.0;25.7;85.7;5.44;9.78;55.7;0.00;0.00;0.01;0.00;0.00;3.11;0.33;0.00;4.11;Matches;5939baa2
2391;Junior Stanislas;eng ENG;MFFW;Bournemouth;eng Premier League;29;1989;7.9;27.1;38.7;69.9;390.8;139.5;15.4;18.2;84.7;7.59;11.5;65.9;2.03;4.94;41.0;0.00;0.10;0.14;-0.10;1.52;1.90;0.89;0.25;3.29;Matches;6992791d
2392;Niklas Stark;de GER;DF;Hertha BSC;de Bundesliga;24;1995;19.2;37.9;46.1;82.2;754.7;296.6;13.3;14.8;89.8;19.0;21.6;88.0;5.00;7.86;63.6;0.00;0.03;0.02;-0.03;0.21;2.08;0.10;0.00;2.71;Matches;aad48be9
2393;Jed Steer;eng ENG;GK;Aston Villa;eng Premier League;26;1992;0.1;10.0;20.0;50.0;260.0;120.0;0.00;0.00;;10.0;10.0;100.0;0.00;10.0;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;a8a3d139
2394;Renato Steffen;ch SUI;MFFW;Wolfsburg;de Bundesliga;27;1991;17.6;29.4;39.9;73.5;470.1;138.1;14.7;17.7;83.0;10.7;14.5;73.8;2.50;4.49;55.7;0.17;0.14;0.13;0.03;1.42;2.22;1.14;0.17;3.86;Matches;dd669209
2395;Zack Steffen;us USA;GK;Düsseldorf;de Bundesliga;24;1995;17.0;25.5;36.3;70.2;818.5;634.9;3.88;3.88;100.0;9.88;10.1;98.2;11.6;22.1;52.4;0.00;0.01;0.00;-0.01;0.06;0.24;0.00;0.00;0.00;Matches;42130443
2396;Dale Stephens;eng ENG;MF;Brighton;eng Premier League;30;1989;28.1;51.2;60.0;85.4;979.1;256.7;18.9;21.2;89.1;25.6;28.2;90.8;6.05;8.54;70.8;0.04;0.05;0.06;-0.01;0.71;4.98;0.68;0.00;5.69;Matches;653ee42d
2397;Jack Stephens;eng ENG;DF;Southampton;eng Premier League;25;1994;27.2;34.3;47.8;71.8;717.2;291.3;9.85;12.2;81.0;19.8;24.0;82.5;4.38;9.96;43.9;0.11;0.05;0.04;0.06;0.29;2.94;0.44;0.00;2.98;Matches;6adbc307
2398;Mariusz St?pi?ski;pl POL;FWMF;Hellas Verona;it Serie A;24;1995;7.8;13.6;21.3;63.9;156.7;10.9;8.33;11.4;73.0;3.59;5.38;66.7;0.00;0.38;0.0;0.13;0.01;0.01;0.12;0.38;0.38;0.00;0.00;0.26;Matches;7b536033
2399;Raheem Sterling;eng ENG;FW;Manchester City;eng Premier League;24;1994;29.5;33.4;41.7;79.9;392.9;79.1;23.2;25.8;90.1;7.05;9.42;74.8;0.61;1.15;52.9;0.03;0.21;0.21;-0.18;1.63;0.98;1.66;0.14;3.39;Matches;b400bde0
2400;Enda Stevens;ie IRL;DF;Sheffield Utd;eng Premier League;29;1990;37.2;37.2;51.1;72.7;588.1;225.0;21.1;24.3;86.7;12.5;16.8;74.3;2.88;6.61;43.5;0.11;0.14;0.11;-0.03;0.91;2.96;1.24;0.32;4.68;Matches;17d4507a
2401;Marco Stiepermann;de GER;MF;Norwich City;eng Premier League;28;1991;13.1;22.1;31.5;70.2;269.6;85.1;14.1;17.8;79.4;4.73;6.64;71.3;0.99;2.06;48.1;0.00;0.06;0.07;-0.06;0.92;2.60;0.61;0.00;3.51;Matches;b606638c
2402;Lars Stindl;de GER;MFFW;M'Gladbach;de Bundesliga;30;1988;15.9;38.2;47.4;80.5;582.3;119.9;19.7;23.1;85.1;12.9;15.1;85.4;3.02;4.21;71.6;0.19;0.29;0.19;-0.10;1.70;3.52;0.75;0.13;3.96;Matches;7cd6badb
2403;Kevin Stöger;at AUT;MF;Düsseldorf;de Bundesliga;25;1993;14.1;55.1;68.9;80.0;979.7;289.9;26.4;29.3;90.1;19.0;23.4;81.2;7.87;12.8;61.3;0.28;0.16;0.14;0.13;1.84;5.53;1.13;0.07;7.16;Matches;e5649a78
2404;Vlatko Stojanovski;mk MKD;FW;Nîmes;fr Ligue 1;22;1997;1.4;15.0;20.7;72.4;241.4;20.7;5.71;7.14;80.0;6.43;7.86;81.8;0.71;0.71;100.0;0.00;0.07;0.07;-0.07;2.14;0.71;0.71;0.71;0.00;Matches;bb67bff1
2405;John Stones;eng ENG;DF;Manchester City;eng Premier League;25;1994;12.5;78.2;83.1;94.0;1472.2;486.8;27.7;28.8;96.1;41.4;43.4;95.4;7.68;8.32;92.3;0.00;0.01;0.02;-0.01;0.16;6.00;0.00;0.00;6.64;Matches;5eecec3d
2406;Thomas Strakosha;al ALB;GK;Lazio;it Serie A;24;1995;38.0;25.2;32.4;77.8;601.9;457.5;7.29;7.37;98.9;9.11;9.42;96.6;7.39;14.1;52.5;0.00;0.00;0.00;-0.00;0.05;0.50;0.00;0.00;0.00;Matches;339fe0e8
2407;Gabriel Strefezza;br BRA;DFMF;SPAL;it Serie A;22;1997;23.4;28.1;36.7;76.7;426.5;129.7;16.7;18.8;88.7;8.50;11.6;73.2;1.88;3.50;53.7;0.09;0.07;0.06;0.01;1.11;1.84;1.15;0.34;2.65;Matches;674cfc5a
2408;Tobias Strobl;de GER;MFDF;M'Gladbach;de Bundesliga;29;1990;6.8;49.6;56.9;87.1;864.6;336.9;23.1;25.0;92.4;20.9;22.1;94.7;5.00;8.09;61.8;0.00;0.04;0.04;-0.04;0.59;5.29;0.74;0.00;5.00;Matches;17780d2b
2409;Christian Strohdiek;de GER;DF;Paderborn 07;de Bundesliga;31;1988;15.1;32.8;44.9;73.0;761.3;341.1;8.74;10.7;82.0;16.4;19.9;82.4;7.35;12.6;58.1;0.13;0.14;0.07;-0.01;0.73;3.18;0.20;0.00;2.98;Matches;9c2394c9
2410;Kevin Strootman;nl NED;MF;Marseille;fr Ligue 1;29;1990;15.7;52.4;61.5;85.2;854.1;269.1;26.9;29.7;90.6;18.9;21.3;88.6;4.90;6.50;75.5;0.19;0.06;0.06;0.13;0.76;5.61;0.45;0.06;5.92;Matches;ef2e5e1a
2411;Jens Stryger Larsen;dk DEN;DF;Udinese;it Serie A;28;1991;31.0;39.5;52.9;74.6;595.5;270.3;22.9;25.6;89.4;12.7;17.8;71.1;2.42;5.87;41.2;0.10;0.06;0.08;0.03;0.77;2.84;1.48;0.90;4.13;Matches;f91e81c9
2412;Stefano Sturaro;it ITA;MF;Genoa;it Serie A;26;1993;13.9;25.5;36.1;70.5;428.5;127.8;13.0;15.4;84.6;8.27;11.4;72.8;2.95;6.26;47.1;0.14;0.10;0.07;0.04;0.79;2.01;0.65;0.29;2.59;Matches;2334478a
2413;Damián Suárez;uy URU;DF;Getafe;es La Liga;31;1988;28.8;34.6;54.3;63.7;623.8;352.5;16.5;19.9;82.8;13.3;19.5;68.3;4.03;11.7;34.5;0.14;0.10;0.10;0.03;1.15;4.65;1.56;0.80;6.11;Matches;ba5004e1
2414;Denis Suárez;es ESP;MFFW;Celta Vigo;es La Liga;25;1994;18.1;36.4;48.3;75.2;564.1;189.3;20.4;23.3;87.4;11.0;14.1;78.4;3.31;6.35;52.2;0.28;0.28;0.25;0.00;2.32;3.31;2.04;0.61;6.46;Matches;12c50af5
2415;Luis Suárez;uy URU;FW;Barcelona;es La Liga;32;1987;22.2;22.7;30.3;75.1;316.5;43.6;13.1;15.8;82.6;5.90;7.39;79.9;1.58;2.43;64.8;0.36;0.11;0.13;0.25;1.17;0.86;0.72;0.05;1.94;Matches;a6154613
2416;Mathías Suárez;uy URU;DF;Montpellier;fr Ligue 1;23;1996;0.7;27.1;38.6;70.4;411.4;257.1;17.1;18.6;92.3;10.0;15.7;63.6;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;0c291a1a
2417;Neven Suboti?;rs SRB;DF;Union Berlin;de Bundesliga;30;1988;21.8;25.6;36.1;70.9;515.2;232.8;8.99;11.0;82.0;11.0;14.0;78.4;4.68;8.99;52.0;0.00;0.02;0.03;-0.02;0.23;2.80;0.28;0.05;3.30;Matches;821233cc
2418;Isaac Success;ng NGA;FWMF;Watford;eng Premier League;23;1996;0.8;17.5;25.0;70.0;186.3;32.5;8.75;13.8;63.6;5.00;7.50;66.7;0.00;0.00;;0.00;0.13;0.00;-0.13;1.25;0.00;2.50;0.00;2.50;Matches;f573a8bf
2419;Marek Suchý;cz CZE;DF;Augsburg;de Bundesliga;31;1988;4.4;37.7;44.8;84.3;735.2;335.7;12.3;13.9;88.5;20.7;22.5;91.9;4.32;7.05;61.3;0.00;0.00;0.00;0.00;0.00;0.45;0.00;0.00;1.14;Matches;c5224618
2420;Niklas Süle;de GER;DF;Bayern Munich;de Bundesliga;23;1995;7.1;79.7;87.2;91.4;1668.6;577.5;23.0;24.6;93.1;44.1;46.8;94.3;12.3;14.9;82.1;0.14;0.08;0.04;0.06;0.28;5.07;0.42;0.00;4.79;Matches;e33c06cf
2421;Ki Sung-yueng;kr KOR;MF;Newcastle Utd;eng Premier League;30;1989;1.5;42.0;47.3;88.7;777.3;184.7;20.0;22.0;90.9;14.0;14.0;100.0;6.67;8.67;76.9;0.00;0.07;0.07;-0.07;1.33;2.67;0.00;0.00;4.00;Matches;1d8c99b0
2422;Ki Sung-yueng;kr KOR;MF;Mallorca;es La Liga;30;1989;0.1;10.0;30.0;33.3;200.0;90.0;0.00;10.0;0.0;10.0;20.0;50.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;1d8c99b0
2423;Stoppila Sunzu;zm ZAM;DF;Metz;fr Ligue 1;30;1989;15.0;30.7;35.6;86.3;578.8;220.7;11.3;11.7;96.6;15.7;17.1;91.8;3.20;5.60;57.1;0.00;0.00;0.00;0.00;0.07;0.67;0.07;0.00;0.60;Matches;1bab7b66
2424;Andrew Surman;eng ENG;MF;Bournemouth;eng Premier League;32;1986;2.6;40.4;50.0;80.8;696.9;181.5;18.8;23.1;81.7;15.4;18.5;83.3;4.23;6.15;68.8;0.00;0.00;0.04;0.00;0.38;2.31;0.38;0.00;1.92;Matches;7d41b619
2425;Sam Surridge;eng ENG;FWMF;Bournemouth;eng Premier League;21;1998;0.3;16.7;36.7;45.5;240.0;70.0;6.67;20.0;33.3;10.0;13.3;75.0;0.00;0.00;;0.00;0.33;0.00;-0.33;3.33;3.33;3.33;0.00;6.67;Matches;b017b770
2426;Suso;es ESP;FWMF;Milan;it Serie A;25;1993;15.1;37.4;49.9;74.8;641.8;169.8;19.1;21.6;88.3;13.4;17.7;75.4;3.97;7.81;50.8;0.13;0.30;0.29;-0.17;2.72;3.05;3.31;0.79;6.36;Matches;4e219ad2
2427;Suso;es ESP;FWMF;Sevilla;es La Liga;25;1993;8.7;33.7;45.6;73.8;547.4;160.1;17.4;20.8;83.4;10.8;14.0;77.0;3.79;6.44;58.9;0.11;0.21;0.23;-0.09;2.07;3.10;2.53;0.80;6.78;Matches;4e219ad2
2428;Bosko Sutalo;hr CRO;DF;Atalanta;it Serie A;19;2000;3.1;44.8;52.9;84.8;672.9;254.2;27.4;30.0;91.4;15.5;17.7;87.3;1.94;3.87;50.0;0.00;0.03;0.03;-0.03;0.32;3.87;0.32;0.32;3.55;Matches;1d0bb7e4
2429;Markus Suttner;at AUT;DF;Düsseldorf;de Bundesliga;32;1987;14.9;40.3;57.6;70.0;789.5;313.8;17.5;20.4;85.9;15.8;20.8;76.1;6.58;12.9;51.0;0.07;0.05;0.05;0.01;1.01;5.17;1.01;0.40;6.04;Matches;7391c2d9
2430;Mattias Svanberg;se SWE;MF;Bologna;it Serie A;20;1999;11.7;29.0;35.2;82.3;435.2;120.3;16.6;18.9;87.8;10.1;12.2;82.5;1.45;2.22;65.4;0.17;0.11;0.05;0.06;1.62;2.05;0.60;0.09;2.99;Matches;92d83c27
2431;Issiaga Sylla;gn GUI;DF;Toulouse;fr Ligue 1;25;1994;28.0;38.4;53.1;72.4;593.6;246.6;22.3;26.6;84.0;12.9;18.0;72.0;2.36;6.07;38.8;0.07;0.07;0.07;0.00;0.89;2.86;0.79;0.50;3.57;Matches;b99bec05
2432;Moussa Sylla;fr FRA;FW;Monaco;fr Ligue 1;19;1999;0.1;20.0;20.0;100.0;150.0;0.00;10.0;10.0;100.0;0.00;0.00;;0.00;0.00;;0.00;1.00;0.00;-1.00;10.0;0.00;0.00;0.00;0.00;Matches;d8b97bb3
2433;Eddy Sylvestre;fr FRA;MF;Nice;fr Ligue 1;19;1999;0.4;35.0;45.0;77.8;587.5;95.0;20.0;22.5;88.9;12.5;15.0;83.3;2.50;2.50;100.0;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;10.0;Matches;ff3a6a60
2434;Ádám Szalai;hu HUN;FW;Mainz 05;de Bundesliga;31;1987;12.7;14.3;23.9;59.7;173.9;36.2;8.19;12.1;67.5;3.39;5.91;57.3;0.63;1.18;53.3;0.08;0.10;0.09;-0.02;1.10;1.02;0.16;0.00;1.81;Matches;53e07d0b
2435;Wojciech Szcz?sny;pl POL;GK;Juventus;it Serie A;29;1990;28.8;22.8;26.3;86.5;570.8;358.4;4.72;4.72;100.0;11.0;11.1;98.4;6.94;10.1;68.5;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;0.00;Matches;01b8a2b2
2436;Andrea Tabanelli;it ITA;MF;Lecce;it Serie A;29;1990;10.7;25.9;32.9;78.7;402.5;94.7;13.6;16.0;84.8;10.4;12.9;80.4;1.59;2.34;68.0;0.00;0.02;0.02;-0.02;0.47;1.96;0.37;0.19;2.62;Matches;b59e02da
2437;Tachi;es ESP;DF;Alavés;es La Liga;21;1997;2.6;16.2;22.7;71.2;335.0;127.7;6.54;7.69;85.0;6.15;8.08;76.2;3.08;5.77;53.3;0.00;0.00;0.00;0.00;0.00;0.38;0.00;0.00;0.38;Matches;8b625720
2438;Panagiotis Tachtsidis;gr GRE;MF;Lecce;it Serie A;28;1991;22.3;41.5;53.2;78.1;823.8;313.2;17.4;20.3;85.8;16.5;19.8;83.2;7.00;10.4;67.2;0.09;0.09;0.08;0.00;1.08;5.38;1.35;0.22;6.46;Matches;e26bd2f4
2439;Jonathan Tah;de GER;DF;Leverkusen;de Bundesliga;23;1996;23.2;80.0;89.3;89.7;1561.3;470.9;25.2;27.1;92.8;45.6;48.6;94.0;8.41;11.8;71.4;0.04;0.02;0.06;0.03;0.17;3.79;0.22;0.04;5.69;Matches;bd142efb
2440;Flavien Tait;fr FRA;MFFW;Rennes;fr Ligue 1;26;1993;9.8;30.5;41.8;72.9;454.2;119.5;16.2;19.7;82.4;10.5;13.6;77.4;1.73;3.47;50.0;0.20;0.13;0.14;0.07;1.84;1.94;1.73;0.20;5.20;Matches;a0f9b535
2441;Mahdi Talal;fr FRA;FW;Amiens;fr Ligue 1;21;1997;0.2;20.0;20.0;100.0;375.0;225.0;10.0;10.0;100.0;5.00;5.00;100.0;5.00;5.00;100.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;814ac171
2442;Adrien Tameze;cm CMR;MF;Atalanta;it Serie A;25;1994;2.3;77.0;85.7;89.8;1292.2;326.5;33.9;35.7;95.1;38.3;40.9;93.6;3.91;5.65;69.2;0.00;0.04;0.09;-0.04;1.30;5.65;0.00;0.00;6.09;Matches;8da74c05
